Date document;Etablissement ligne doc.;Code article;Code-barres article;Taille;Couleur;Saison;
09/03/2026;011;22301;6191114657120;L;215;25H;;1,00;
09/03/2026;011;22303;6191114657366;M;195;25H;;1,00;
09/03/2026;011;22312;6191114658141;L;995;25H;;1,00;
09/03/2026;011;22324;6191114659681;XXL;995;25H;;1,00;
09/03/2026;011;22385;6191114678378;L;010;26E;;1,00;
09/03/2026;011;22390;6191114673496;TU;920;26E;;1,00;
09/03/2026;011;22398;6191114671881;M;870;26E;;1,00;
09/03/2026;011;22403;6191114670297;L;476;26E;;1,00;
09/03/2026;011;22403;6191114670303;XL;476;26E;;1,00;
09/03/2026;011;22404;6191114670358;L;476;26E;;1,00;
09/03/2026;011;22434;6191114674394;XL;815;26E;;1,00;
09/03/2026;011;22435;6191114674516;XL;815;26E;;1,00;
09/03/2026;011;70214;6191114623750;L;995;25H;;1,00;
09/03/2026;011;70226;6191114652040;XL;I880;25H;;1,00;
09/03/2026;011;91272;6194444115667;TU;815;22H;;2,00;
09/03/2026;011;91273;6194444115674;TU;815;22H;;3,00;
09/03/2026;011;91509;6191114625266;37;815;25H;;1,00;
09/03/2026;011;91510;6191114625501;40;995;25H;;1,00;
09/03/2026;014;21423;6191114514669;XXL;995;24H;;1,00;
09/03/2026;014;22017;6191114609211;XL;010;25H;;1,00;
09/03/2026;014;22023;6191114609914;3XL;R010;25H;;1,00;
09/03/2026;014;22026;6191114610200;L;815;25H;;1,00;
09/03/2026;014;22033;6191114611009;S;815;25H;;1,00;
09/03/2026;014;22033;6191114611078;XL;695;25H;;1,00;
09/03/2026;014;22033;6191114611085;XXL;815;25H;;1,00;
09/03/2026;014;22048;6191114612006;L;010;25H;;1,00;
09/03/2026;014;22048;6191114612068;3XL;010;25H;;1,00;
09/03/2026;014;22050;6191114614482;2XL/3;995;25H;;1,00;
09/03/2026;014;22073;6191114616288;M;395;25H;;1,00;
09/03/2026;014;22082;6191114617094;S;380;25H;;1,00;
09/03/2026;014;22084;6191114616424;S;310;25H;;1,00;
09/03/2026;014;22095;6191114620513;M;R350;25H;;1,00;
09/03/2026;014;22113;6191114645752;XXL;820;25H;;1,00;
09/03/2026;014;22114;6191114645813;M;815;25H;;1,00;
09/03/2026;014;22115;6191114645967;M;005;25H;;1,00;
09/03/2026;014;22120;6191114646537;XXL;995;25H;;1,00;
09/03/2026;014;22123;6191114646711;M;995;25H;;1,00;
09/03/2026;014;22127;6191114649064;L;770;25H;;1,00;
09/03/2026;014;22128;6191114623071;XXL;870;25H;;1,00;
09/03/2026;014;22173;6191114628694;XL;995;25H;;1,00;
09/03/2026;014;22178;6191114628977;M;P010;25H;;1,00;
09/03/2026;014;22202;6191114630574;XXL;790;25H;;1,00;
09/03/2026;014;22237;6191114644816;L;I815;25H;;1,00;
09/03/2026;014;22238;6191114644854;S;I995;25H;;1,00;
09/03/2026;014;22239;6191114645004;XL;815;25H;;1,00;
09/03/2026;014;22245;6191114648197;L;645;25H;;1,00;
09/03/2026;014;22253;6191114650237;M;995;25H;;1,00;
09/03/2026;014;22258;6191114650732;M;740;25H;;1,00;
09/03/2026;014;22258;6191114650787;XL;195;25H;;1,00;
09/03/2026;014;22272;6191114652668;3XL;010;25H;;1,00;
09/03/2026;014;22279;6191114653689;XXL;645;25H;;1,00;
09/03/2026;014;22284;6191114654228;L;995;25H;;1,00;
09/03/2026;014;22285;6191114654389;XL;995;25H;;1,00;
09/03/2026;014;22286;6191114654433;S;995;25H;;1,00;
09/03/2026;014;22286;6191114654488;3XL;995;25H;;1,00;
09/03/2026;014;22289;6191114655218;S;476;25H;;1,00;
09/03/2026;014;22290;6191114657922;S;R385;25H;;1,00;
09/03/2026;014;22299;6191114656949;M;870;25H;;1,00;
09/03/2026;014;22302;6191114657229;M;245;25H;;1,00;
09/03/2026;014;22318;6191114659001;L;C000;25H;;1,00;
09/03/2026;014;22320;6191114659155;M;825;25H;;1,00;
09/03/2026;014;22320;6191114659186;XL;870;25H;;1,00;
09/03/2026;014;22320;6191114659223;3XL;870;25H;;1,00;
09/03/2026;014;22320;6191114659230;3XL;825;25H;;1,00;
09/03/2026;014;22330;6191114660113;3XL;724;25H;;1,00;
09/03/2026;014;22335;6191114660939;S/M;815;25H;;1,00;
09/03/2026;014;22338;6191114660878;XS;170;25H;;1,00;
09/03/2026;014;22385;6191114678378;L;010;26E;;1,00;
09/03/2026;014;22385;6191114678392;XL;010;26E;;1,00;
09/03/2026;014;22403;6191114670297;L;476;26E;;1,00;
09/03/2026;014;22404;6191114670341;M;476;26E;;1,00;
09/03/2026;014;22426;6191114675513;L;466;26E;;1,00;
09/03/2026;014;22506;6191114678323;TU;995;26E;;-1,00;
09/03/2026;014;55808;6191114641181;M;385;25H;;1,00;
09/03/2026;014;55811;6191114644557;S;R310;25H;;1,00;
09/03/2026;014;55811;6191114644571;M;R310;25H;;-1,00;
09/03/2026;014;55813;6191114645189;S;940;25H;;1,00;
09/03/2026;014;55817;6191114654730;M;385;25H;;1,00;
09/03/2026;014;55817;6191114654761;L;385;25H;;2,00;
09/03/2026;014;55817;6191114654785;L;790;25H;;1,00;
09/03/2026;014;55830;6191114675810;M;385;26E;;1,00;
09/03/2026;014;55830;6191114675827;M;940;26E;;1,00;
09/03/2026;014;70210;6191114619180;L;R385;25H;;1,00;
09/03/2026;014;70210;6191114619197;L;R350;25H;;1,00;
09/03/2026;014;70222;6191114630987;L;476;25H;;1,00;
09/03/2026;014;70222;6191114630994;XL;476;25H;;-1,00;
09/03/2026;014;70223;6191114631045;L;476;25H;;1,00;
09/03/2026;014;70223;6191114631052;XL;476;25H;;-1,00;
09/03/2026;014;70224;6191114641792;L;385;25H;;1,00;
09/03/2026;014;70227;6191114652156;S;I740;25H;;1,00;
09/03/2026;014;70231;6191114658653;S;C000;25H;;1,00;
09/03/2026;014;70232;6191114658790;S;995;25H;;1,00;
09/03/2026;014;91509;6191114625327;39;815;25H;;1,00;
09/03/2026;015;21658;6191114553729;XXL;000;25E;;1,00;
09/03/2026;015;21826;6191114582866;XL;200;25E;;1,00;
09/03/2026;015;22006;6191114606913;XL;995;25H;;1,00;
09/03/2026;015;22024;6191114653337;XXL;815;25H;;1,00;
09/03/2026;015;22056;6191114617735;XXL;000;25H;;1,00;
09/03/2026;015;22064;6191114618701;L;815;25H;;1,00;
09/03/2026;015;22086;6191114619517;L;995;25H;;1,00;
09/03/2026;015;22123;6191114646759;XL;995;25H;;1,00;
09/03/2026;015;22123;6191114646780;XXL;695;25H;;1,00;
09/03/2026;015;22127;6191114649088;XXL;770;25H;;1,00;
09/03/2026;015;22128;6191114623064;XXL;385;25H;;1,00;
09/03/2026;015;22132;6191114623866;L;224;25H;;1,00;
09/03/2026;015;22177;6191114628892;L;215;25H;;1,00;
09/03/2026;015;22177;6191114628946;3XL;010;25H;;1,00;
09/03/2026;015;22180;6191114629219;M;995;25H;;1,00;
09/03/2026;015;22183;6191114629530;L;995;25H;;1,00;
09/03/2026;015;22188;6191114644748;L/XL;200;25H;;1,00;
09/03/2026;015;22193;6191114628076;L;995;25H;;1,00;
09/03/2026;015;22194;6191114628168;M;I255;25H;;1,00;
09/03/2026;015;22199;6191114631106;XL;995;25H;;1,00;
09/03/2026;015;22204;6191114630772;3XL;995;25H;;1,00;
09/03/2026;015;22208;6191114640641;XXL;995;25H;;1,00;
09/03/2026;015;22217;6191114642850;XL;000;25H;;1,00;
09/03/2026;015;22238;6191114644878;L;I995;25H;;1,00;
09/03/2026;015;22243;6191114647787;L;215;25H;;1,00;
09/03/2026;015;22252;6191114650183;XXL;995;25H;;1,00;
09/03/2026;015;22256;6191114652293;4XL;995;25H;;1,00;
09/03/2026;015;22275;6191114652941;M;790;25H;;1,00;
09/03/2026;015;22279;6191114653641;L;000;25H;;1,00;
09/03/2026;015;22282;6191114654068;XL;I815;25H;;1,00;
09/03/2026;015;22292;6191114655669;L;870;25H;;1,00;
09/03/2026;015;22328;6191114661417;XL;995;25H;;1,00;
09/03/2026;015;22338;6191114660885;S;170;25H;;1,00;
09/03/2026;015;22338;6191114660915;XL;170;25H;;1,00;
09/03/2026;015;22405;6191114670396;S;476;26E;;1,00;
09/03/2026;015;22414;6191114672758;S/M;805;26E;;2,00;
09/03/2026;015;22453;6191114677128;TU;010;26E;;1,00;
09/03/2026;015;22500;6191114677814;XXL;870;26E;;1,00;
09/03/2026;015;55808;6191114641235;L;975;25H;;1,00;
09/03/2026;015;55816;6191114648487;XL;R990;25H;;1,00;
09/03/2026;015;55817;6191114654761;L;385;25H;;2,00;
09/03/2026;015;55818;6191114658318;L;535;25H;;2,00;
09/03/2026;015;70232;6191114658851;4XL;995;25H;;1,00;
09/03/2026;015;70241;6191114672628;M;870;26E;;-1,00;
09/03/2026;015;91272;6194444115667;TU;815;22H;;2,00;
09/03/2026;015;91530;6191114648555;TU;010;25H;;1,00;
09/03/2026;016;21475;6191114532489;L;695;24H;;1,00;
09/03/2026;016;21658;6191114553743;S;995;25E;;1,00;
09/03/2026;016;21863;6191114589421;XL;000;25E;;1,00;
09/03/2026;016;22005;6191114606692;XXL;645;25H;;1,00;
09/03/2026;016;22022;6191114609754;XL;R010;25H;;1,00;
09/03/2026;016;22024;6191114653337;XXL;815;25H;;1,00;
09/03/2026;016;22026;6191114610231;XL;645;25H;;1,00;
09/03/2026;016;22052;6191114617254;3XL;385;25H;;1,00;
09/03/2026;016;22055;6191114617582;XL;870;25H;;1,00;
09/03/2026;016;22058;6191114617933;L;000;25H;;1,00;
09/03/2026;016;22061;6191114618190;XL;R350;25H;;1,00;
09/03/2026;016;22064;6191114618756;XL;815;25H;;1,00;
09/03/2026;016;22064;6191114618763;XL;010;25H;;1,00;
09/03/2026;016;22065;6191114618954;L;820;25H;;1,00;
09/03/2026;016;22065;6191114618985;XXL;350;25H;;1,00;
09/03/2026;016;22083;6191114619104;XXL;350;25H;;1,00;
09/03/2026;016;22086;6191114619586;3XL;010;25H;;1,00;
09/03/2026;016;22098;6191114620858;L;995;25H;;1,00;
09/03/2026;016;22113;6191114645684;M;990;25H;;1,00;
09/03/2026;016;22118;6191114646445;XXL;874;25H;;1,00;
09/03/2026;016;22120;6191114646513;XL;995;25H;;1,00;
09/03/2026;016;22137;6191114623392;L;235;25H;;1,00;
09/03/2026;016;22139;6191114624450;L;995;25H;;1,00;
09/03/2026;016;22140;6191114624603;S;995;25H;;1,00;
09/03/2026;016;22147;6191114625150;XL;815;25H;;1,00;
09/03/2026;016;22148;6191114625563;XL;995;25H;;1,00;
09/03/2026;016;22186;6191114627789;XXL;784;25H;;1,00;
09/03/2026;016;22189;6191114644786;L/XL;200;25H;;1,00;
09/03/2026;016;22191;6191114627949;XL;P010;25H;;1,00;
09/03/2026;016;22194;6191114628144;M;I880;25H;;1,00;
09/03/2026;016;22194;6191114628168;M;I255;25H;;1,00;
09/03/2026;016;22194;6191114628229;XL;I255;25H;;1,00;
09/03/2026;016;22195;6191114628397;XL;310;25H;;1,00;
09/03/2026;016;22195;6191114628595;XXL;215;25H;;1,00;
09/03/2026;016;22200;6191114630307;XL;010;25H;;1,00;
09/03/2026;016;22201;6191114630390;M;995;25H;;1,00;
09/03/2026;016;22202;6191114630550;XL;790;25H;;1,00;
09/03/2026;016;22203;6191114630642;L;995;25H;;1,00;
09/03/2026;016;22204;6191114630758;XL;995;25H;;1,00;
09/03/2026;016;22208;6191114640641;XXL;995;25H;;1,00;
09/03/2026;016;22211;6191114641396;XL;694;25H;;1,00;
09/03/2026;016;22229;6191114644021;XL;995;25H;;1,00;
09/03/2026;016;22229;6191114644045;3XL;995;25H;;1,00;
09/03/2026;016;22237;6191114644823;XL;I815;25H;;1,00;
09/03/2026;016;22238;6191114644878;L;I995;25H;;1,00;
09/03/2026;016;22239;6191114644953;M;995;25H;;1,00;
09/03/2026;016;22252;6191114650183;XXL;995;25H;;1,00;
09/03/2026;016;22253;6191114650251;XL;995;25H;;1,00;
09/03/2026;016;22254;6191114650312;XL;995;25H;;1,00;
09/03/2026;016;22258;6191114650756;L;195;25H;;1,00;
09/03/2026;016;22267;6191114651906;3XL;815;25H;;1,00;
09/03/2026;016;22275;6191114652934;M;385;25H;;1,00;
09/03/2026;016;22275;6191114652958;L;385;25H;;1,00;
09/03/2026;016;22276;6191114655782;L;385;25H;;1,00;
09/03/2026;016;22276;6191114655799;L;995;25H;;1,00;
09/03/2026;016;22276;6191114655843;3XL;385;25H;;1,00;
09/03/2026;016;22280;6191114653931;3XL;995;25H;;1,00;
09/03/2026;016;22287;6191114654587;XL;995;25H;;1,00;
09/03/2026;016;22295;6191114656185;S;995;25H;;1,00;
09/03/2026;016;22295;6191114656192;S;695;25H;;1,00;
09/03/2026;016;22298;6191114658271;XL;R385;25H;;1,00;
09/03/2026;016;22299;6191114659704;XS;695;25H;;1,00;
09/03/2026;016;22301;6191114657076;S;995;25H;;2,00;
09/03/2026;016;22302;6191114657205;S;245;25H;;1,00;
09/03/2026;016;22302;6191114657229;M;245;25H;;1,00;
09/03/2026;016;22304;6191114660465;XL;MCO;25H;;1,00;
09/03/2026;016;22317;6191114658639;XXL;385;25H;;1,00;
09/03/2026;016;22320;6191114659193;XL;825;25H;;1,00;
09/03/2026;016;22322;6191114659438;M;645;25H;;1,00;
09/03/2026;016;22322;6191114659445;M;740;25H;;1,00;
09/03/2026;016;22322;6191114659506;XL;740;25H;;-1,00;
09/03/2026;016;22385;6191114678361;M;995;26E;;1,00;
09/03/2026;016;22405;6191114670419;L;476;26E;;1,00;
09/03/2026;016;22410;6191114671065;2XL/3;995;26E;;1,00;
09/03/2026;016;22435;6191114674462;M;995;26E;;1,00;
09/03/2026;016;22502;6191114677951;M;824;26E;;1,00;
09/03/2026;016;22505;6191114678293;XL;870;26E;;1,00;
09/03/2026;016;29492;6191114111257;XL;995;23E;;1,00;
09/03/2026;016;29952;6191114199453;XL;I270;23E;;1,00;
09/03/2026;016;55808;6191114641303;3XL;385;25H;;1,00;
09/03/2026;016;55813;6191114645271;XL;940;25H;;1,00;
09/03/2026;016;55813;6191114645301;XXL;940;25H;;1,00;
09/03/2026;016;55816;6191114648463;XL;R995;25H;;1,00;
09/03/2026;016;55816;6191114648517;XXL;R990;25H;;1,00;
09/03/2026;016;55816;6191114648531;3XL;R385;25H;;1,00;
09/03/2026;016;55831;6191114676121;XXL;385;26E;;1,00;
09/03/2026;016;55832;6191114676367;XXL;385;26E;;1,00;
09/03/2026;016;55832;6191114676374;XXL;940;26E;;1,00;
09/03/2026;016;70200;6191114607941;XL;R940;25H;;1,00;
09/03/2026;016;70207;6191114612587;XXL;R695;25H;;1,00;
09/03/2026;016;70216;6191114624313;L;R385;25H;;1,00;
09/03/2026;016;70217;6191114647312;L;E385;25H;;1,00;
09/03/2026;016;70220;6191114631267;4XL;695;25H;;1,00;
09/03/2026;016;70222;6191114631014;3XL;476;25H;;1,00;
09/03/2026;016;70223;6191114631045;L;476;25H;;1,00;
09/03/2026;016;70223;6191114631076;3XL;476;25H;;1,00;
09/03/2026;016;70226;6191114652026;L;I815;25H;;1,00;
09/03/2026;016;70227;6191114652231;XXL;I740;25H;;1,00;
09/03/2026;016;70231;6191114658707;L;C995;25H;;1,00;
09/03/2026;016;70232;6191114658837;XXL;995;25H;;1,00;
09/03/2026;016;70233;6191114658882;L;995;25H;;1,00;
09/03/2026;016;70233;6191114658899;XL;995;25H;;1,00;
09/03/2026;016;91272;6194444115667;TU;815;22H;;9,00;
09/03/2026;016;91273;6194444115674;TU;815;22H;;5,00;
09/03/2026;016;91505;6191114657311;TU;815;25H;;1,00;
09/03/2026;016;91505;6191114657328;TU;385;25H;;1,00;
09/03/2026;016;91506;6191114626379;TU;995;25H;;1,00;
09/03/2026;019;21135;6191114482852;XL;780;24H;;1,00;
09/03/2026;019;21658;6191114553781;XXL;995;25E;;1,00;
09/03/2026;019;21863;6191114589445;XXL;000;25E;;1,00;
09/03/2026;019;22017;6191114609235;XXL;010;25H;;1,00;
09/03/2026;019;22025;6191114610064;M;995;25H;;1,00;
09/03/2026;019;22047;6191114611863;M;385;25H;;1,00;
09/03/2026;019;22049;6191114612099;M;815;25H;;1,00;
09/03/2026;019;22110;6191114622555;XL;235;25H;;2,00;
09/03/2026;019;22118;6191114646407;L;874;25H;;1,00;
09/03/2026;019;22127;6191114649088;XXL;770;25H;;1,00;
09/03/2026;019;22128;6191114623019;L;870;25H;;1,00;
09/03/2026;019;22130;6191114623569;L;195;25H;;1,00;
09/03/2026;019;22177;6191114628861;M;010;25H;;1,00;
09/03/2026;019;22180;6191114629226;L;995;25H;;1,00;
09/03/2026;019;22202;6191114630505;M;995;25H;;1,00;
09/03/2026;019;22211;6191114641372;L;694;25H;;1,00;
09/03/2026;019;22261;6191114651258;L;385;25H;;1,00;
09/03/2026;019;22262;6191114651371;L;385;25H;;1,00;
09/03/2026;019;22263;6191114651494;S;995;25H;;2,00;
09/03/2026;019;22263;6191114651555;L;995;25H;;1,00;
09/03/2026;019;22275;6191114652927;S;790;25H;;1,00;
09/03/2026;019;22286;6191114654464;XL;995;25H;;1,00;
09/03/2026;019;22292;6191114655652;M;995;25H;;1,00;
09/03/2026;019;22292;6191114655706;XXL;870;25H;;1,00;
09/03/2026;019;22303;6191114657373;L;870;25H;;1,00;
09/03/2026;019;70220;6191114631243;3XL;695;25H;;1,00;
09/03/2026;019;70224;6191114641761;S;694;25H;;1,00;
09/03/2026;019;70229;6191114657786;XL;476;25H;;1,00;
09/03/2026;019;70233;6191114658899;XL;995;25H;;1,00;
09/03/2026;021;21863;6191114589414;L;310;25E;;1,00;
09/03/2026;021;21863;6191114589452;XXL;310;25E;;1,00;
09/03/2026;021;22030;6191114610712;XL;010;25H;;1,00;
09/03/2026;021;22033;6191114611047;L;815;25H;;1,00;
09/03/2026;021;22055;6191114624887;XXL;995;25H;;-1,00;
09/03/2026;021;22056;6191114617711;XL;000;25H;;1,00;
09/03/2026;021;22060;6191114618084;XXL;215;25H;;1,00;
09/03/2026;021;22066;6191114615595;L;815;25H;;1,00;
09/03/2026;021;22068;6191114642409;XXL;695;25H;;1,00;
09/03/2026;021;22071;6191114616165;XXL;195;25H;;1,00;
09/03/2026;021;22073;6191114616295;L;870;25H;;-1,00;
09/03/2026;021;22073;6191114616318;XL;870;25H;;1,00;
09/03/2026;021;22108;6191114622159;L;870;25H;;1,00;
09/03/2026;021;22117;6191114648975;S;940;25H;;1,00;
09/03/2026;021;22177;6191114628915;XL;215;25H;;1,00;
09/03/2026;021;22183;6191114629530;L;995;25H;;-1,00;
09/03/2026;021;22190;6191114627826;M;995;25H;;1,00;
09/03/2026;021;22193;6191114628076;L;995;25H;;1,00;
09/03/2026;021;22202;6191114630529;L;995;25H;;1,00;
09/03/2026;021;22206;6191114630871;M;195;25H;;1,00;
09/03/2026;021;22217;6191114642799;S;000;25H;;1,00;
09/03/2026;021;22233;6191114644397;L;815;25H;;1,00;
09/03/2026;021;22233;6191114644441;XXL;000;25H;;1,00;
09/03/2026;021;22245;6191114648265;S;010;25H;;1,00;
09/03/2026;021;22252;6191114650190;XXL;255;25H;;1,00;
09/03/2026;021;22253;6191114669260;XL;255;25H;;1,00;
09/03/2026;021;22258;6191114650817;XXL;195;25H;;1,00;
09/03/2026;021;22258;6191114650848;3XL;195;25H;;1,00;
09/03/2026;021;22271;6191114652477;3XL;010;25H;;1,00;
09/03/2026;021;22277;6191114653450;XXL;815;25H;;1,00;
09/03/2026;021;22282;6191114654075;XXL;I815;25H;;1,00;
09/03/2026;021;22320;6191114659216;XXL;825;25H;;1,00;
09/03/2026;021;22331;6191114660397;L;495;25H;;1,00;
09/03/2026;021;22385;6191114678347;S;995;26E;;1,00;
09/03/2026;021;22385;6191114678392;XL;010;26E;;1,00;
09/03/2026;021;22385;6191114678422;XXL;995;26E;;1,00;
09/03/2026;021;22387;6191114669567;L;R815;26E;;1,00;
09/03/2026;021;22407;6191114670525;M;326;26E;;1,00;
09/03/2026;021;22407;6191114670532;L;326;26E;;1,00;
09/03/2026;021;22413;6191114672710;L/XL;995;26E;;1,00;
09/03/2026;021;22414;6191114672772;L/XL;805;26E;;1,00;
09/03/2026;021;22414;6191114676992;2XL/3;995;26E;;1,00;
09/03/2026;021;22500;6191114677753;M;870;26E;;1,00;
09/03/2026;021;22504;6191114678200;XS;870;26E;;1,00;
09/03/2026;021;22505;6191114678262;S;870;26E;;1,00;
09/03/2026;021;70222;6191114630987;L;476;25H;;1,00;
09/03/2026;021;70223;6191114631045;L;476;25H;;1,00;
09/03/2026;021;70226;6191114651975;M;I995;25H;;1,00;
09/03/2026;021;70226;6191114652088;XXL;I815;25H;;1,00;
09/03/2026;021;70226;6191114652118;3XL;I815;25H;;1,00;
09/03/2026;024;21358;6191114503700;XL;995;24H;;2,00;
09/03/2026;024;21659;6191114553903;XXL;995;25E;;1,00;
09/03/2026;024;21915;6191114601239;XL;010;25E;;1,00;
09/03/2026;024;22012;6191114607491;S;010;25H;;1,00;
09/03/2026;024;22019;6191114609389;S;815;25H;;1,00;
09/03/2026;024;22055;6191114624856;M;995;25H;;1,00;
09/03/2026;024;22055;6191114624894;3XL;995;25H;;1,00;
09/03/2026;024;22056;6191114617711;XL;000;25H;;1,00;
09/03/2026;024;22058;6191114617995;3XL;000;25H;;1,00;
09/03/2026;024;22066;6191114615571;M;815;25H;;1,00;
09/03/2026;024;22069;6191114615922;XXL;784;25H;;1,00;
09/03/2026;024;22071;6191114616073;S;784;25H;;1,00;
09/03/2026;024;22073;6191114616257;S;870;25H;;1,00;
09/03/2026;024;22097;6191114620803;3XL;995;25H;;1,00;
09/03/2026;024;22102;6191114621084;M;995;25H;;1,00;
09/03/2026;024;22105;6191114621237;XXL;000;25H;;1,00;
09/03/2026;024;22110;6191114622456;3XL;385;25H;;1,00;
09/03/2026;024;22111;6191114622678;XL;255;25H;;1,00;
09/03/2026;024;22124;6191114646858;L;645;25H;;1,00;
09/03/2026;024;22128;6191114622968;S;995;25H;;1,00;
09/03/2026;024;22129;6191114623231;XXL;010;25H;;1,00;
09/03/2026;024;22130;6191114623507;XS;195;25H;;1,00;
09/03/2026;024;22164;6191114649422;S;995;25H;;1,00;
09/03/2026;024;22185;6191114627659;XL;695;25H;;1,00;
09/03/2026;024;22186;6191114627703;S;784;25H;;1,00;
09/03/2026;024;22190;6191114627826;M;995;25H;;1,00;
09/03/2026;024;22190;6191114627840;XL;995;25H;;1,00;
09/03/2026;024;22194;6191114628144;M;I880;25H;;1,00;
09/03/2026;024;22212;6191114641600;3XL;385;25H;;1,00;
09/03/2026;024;22213;6191114648968;XS;815;25H;;1,00;
09/03/2026;024;22229;6191114643994;S;995;25H;;1,00;
09/03/2026;024;22229;6191114644007;M;995;25H;;1,00;
09/03/2026;024;22233;6191114644359;S;815;25H;;1,00;
09/03/2026;024;22233;6191114644441;XXL;000;25H;;1,00;
09/03/2026;024;22244;6191114648067;3XL;695;25H;;1,00;
09/03/2026;024;22257;6191114650480;S;I740;25H;;1,00;
09/03/2026;024;22258;6191114650756;L;195;25H;;1,00;
09/03/2026;024;22273;6191114652729;M;824;25H;;1,00;
09/03/2026;024;22278;6191114653504;XL;995;25H;;1,00;
09/03/2026;024;22279;6191114653610;M;000;25H;;1,00;
09/03/2026;024;22282;6191114654068;XL;I815;25H;;1,00;
09/03/2026;024;22287;6191114654556;L;815;25H;;1,00;
09/03/2026;024;22300;6191114656802;S;870;25H;;1,00;
09/03/2026;024;22303;6191114657373;L;870;25H;;1,00;
09/03/2026;024;22318;6191114659018;XL;235;25H;;-1,00;
09/03/2026;024;22318;6191114659056;3XL;235;25H;;1,00;
09/03/2026;024;22351;6191114668829;M;I815;25H;;1,00;
09/03/2026;024;22355;6191114669031;XXL;995;25H;;1,00;
09/03/2026;024;22385;6191114678361;M;995;26E;;-1,00;
09/03/2026;024;22385;6191114678385;L;995;26E;;1,00;
09/03/2026;024;22385;6191114678408;XL;995;26E;;1,00;
09/03/2026;024;22388;6191114669659;3XL;R815;26E;;1,00;
09/03/2026;024;22395;6191114671799;3XL;795;26E;;1,00;
09/03/2026;024;22408;6191114670815;L;000;26E;;1,00;
09/03/2026;024;22408;6191114670877;M;385;26E;;1,00;
09/03/2026;024;22409;6191114670976;3XL;855;26E;;1,00;
09/03/2026;024;22413;6191114672703;S/M;205;26E;;1,00;
09/03/2026;024;22413;6191114672710;L/XL;995;26E;;1,00;
09/03/2026;024;22414;6191114676985;L/XL;995;26E;;1,00;
09/03/2026;024;22426;6191114675537;XXL;466;26E;;1,00;
09/03/2026;024;22428;6191114673854;XXL;244;26E;;1,00;
09/03/2026;024;22428;6191114673885;3XL;244;26E;;-1,00;
09/03/2026;024;22431;6191114673960;L;385;26E;;1,00;
09/03/2026;024;22431;6191114674080;4XL;385;26E;;1,00;
09/03/2026;024;22432;6191114674172;L;385;26E;;1,00;
09/03/2026;024;22432;6191114674233;XXL;385;26E;;1,00;
09/03/2026;024;22432;6191114674295;4XL;385;26E;;1,00;
09/03/2026;024;22435;6191114674509;XL;995;26E;;1,00;
09/03/2026;024;22496;6191114677173;TU;I815;26E;;1,00;
09/03/2026;024;22500;6191114677746;M;010;26E;;1,00;
09/03/2026;024;22504;6191114678224;M;870;26E;;1,00;
09/03/2026;024;22504;6191114678231;L;870;26E;;1,00;
09/03/2026;024;22505;6191114678279;M;870;26E;;1,00;
09/03/2026;024;22505;6191114678286;L;870;26E;;2,00;
09/03/2026;024;22544;6191114690097;M;145;26E;;1,00;
09/03/2026;024;22544;6191114690172;XXL;310;26E;;1,00;
09/03/2026;024;22544;6191114690189;XXL;145;26E;;1,00;
09/03/2026;024;55808;6191114641181;M;385;25H;;1,00;
09/03/2026;024;55808;6191114641235;L;975;25H;;1,00;
09/03/2026;024;55817;6191114654723;S;790;25H;;1,00;
09/03/2026;024;55820;6191114657816;S;R995;25H;;1,00;
09/03/2026;024;55820;6191114657823;S;R784;25H;;1,00;
09/03/2026;024;70206;6191114612419;L;870;25H;;1,00;
09/03/2026;024;70217;6191114649392;XL;I385;25H;;1,00;
09/03/2026;024;70227;6191114652170;M;I740;25H;;1,00;
09/03/2026;024;70227;6191114652187;M;I875;25H;;1,00;
09/03/2026;024;91513;6191114627444;TU;MCO;25H;;2,00;
09/03/2026;029;22024;6191114653337;XXL;815;25H;;1,00;
09/03/2026;029;22033;6191114611078;XL;695;25H;;1,00;
09/03/2026;029;22065;6191114618978;XL;820;25H;;1,00;
09/03/2026;029;22070;6191114616004;L;995;25H;;1,00;
09/03/2026;029;22073;6191114616271;M;870;25H;;1,00;
09/03/2026;029;22073;6191114616325;XL;395;25H;;1,00;
09/03/2026;029;22086;6191114619517;L;995;25H;;1,00;
09/03/2026;029;22091;6191114620162;M;995;25H;;1,00;
09/03/2026;029;22115;6191114646032;XXL;820;25H;;1,00;
09/03/2026;029;22115;6191114646063;3XL;820;25H;;1,00;
09/03/2026;029;22129;6191114623132;M;995;25H;;1,00;
09/03/2026;029;22129;6191114623149;M;010;25H;;1,00;
09/03/2026;029;22183;6191114629523;L;385;25H;;1,00;
09/03/2026;029;22197;6191114630116;4XL;815;25H;;1,00;
09/03/2026;029;22212;6191114641488;M;385;25H;;1,00;
09/03/2026;029;22233;6191114644410;XL;815;25H;;1,00;
09/03/2026;029;22233;6191114644427;XL;000;25H;;1,00;
09/03/2026;029;22237;6191114644816;L;I815;25H;;2,00;
09/03/2026;029;22244;6191114647909;S;215;25H;;1,00;
09/03/2026;029;22244;6191114647992;XL;215;25H;;1,00;
09/03/2026;029;22250;6191114649590;M;784;25H;;1,00;
09/03/2026;029;22251;6191114650046;XL;995;25H;;1,00;
09/03/2026;029;22251;6191114650060;XXL;995;25H;;1,00;
09/03/2026;029;22272;6191114652606;XL;010;25H;;1,00;
